id,dialogue,summary
5909eb73,"James: just got out of a meeting with my boss, discussing salary
Emily: how did it go?
James: they offered me a 10% raise, but i was thinking more like 15%
Emily: u should negotiate, u deserve it","James discussed his salary with his boss and was offered a 10% raise, but he wants to negotiate for 15%."
5c09ee87,"Matt: wana go on a road trip to the mountains this weekend?
Chris: sounds awesome, what time were u thinking of leaving?
Matt: how about 6 am?
Chris: lol, thats too early, how about 8?",Matt and Chris are planning a road trip to the mountains and are deciding on a departure time.
2ee28f9f,"Sophia: hey, i found this great recipe for chicken parmesan
Olivia: omg, i love that dish, send me the recipe
Sophia: k, its really easy to make, u just need to bread the chicken and fry it
Olivia: sounds delicious, cant wait to try it","Sophia shared a recipe for chicken parmesan with Olivia, who is excited to try it."
4b3aa0f8,"David: did u see the game last night?
Kevin: yeah, what a comeback
David: i know, i was on the edge of my seat
Kevin: lol, me too, i thought they were gonna lose for sure",David and Kevin watched a thrilling game with a surprising comeback and were both on the edge of their seats.
c2ba6388,"Samantha: hey can u do me a favor??
Emily: whats up
Samantha: can u pick me up from the airport tmrw?
Emily: whats the time?
Samantha: 5 pm
Emily: ok got it","Samantha asks Emily for a favor, to pick her up from the airport the next day at 5 pm."
0d3cd216,"Jason: my wifi isnt working
Tech Support: what happened?
Jason: idk just stopped working
Tech Support: try restarting ur router
Jason: ok
Tech Support: u good now?
Jason: yeah thx",Jason experiences tech issues with his WiFi and receives assistance from the tech support team.
449dc826,"Alex: dude can u keep it down??
Ryan: keep what down?
Alex: the music
Ryan: its not that loud
Alex: its 2 am
Ryan: ok ok",Alex asks his roommate Ryan to keep the noise down because it's late at night.
65888a6b,"Michael: OMG did u see that game??
Chris: yeah i did
Michael: what a comeback!!
Chris: i know right?
Michael: that last goal was insane
Chris: lmao","Michael and Chris react to a sports match, discussing the exciting comeback and last goal."
4b796ff9,"Sarah: have u seen my dog??
Tom: no i havent
Sarah: i cant find him anywhere
Tom: dont worry we'll find him
Sarah: hes a golden retriever
Tom: ok ill keep an eye out",Sarah loses her dog in the neighborhood and asks Tom for help finding it.
5c2c7a44,"David: hey can i borrow some cash?
James: how much?
David: 20 bucks
James: whats it for?
David: just need it for gas
James: ok here u go","David asks James to borrow $20, explaining that he needs it for gas."
351f27dc,"Rachel: running a bit behind
Mike: how long?
Rachel: 10 min
Mike: ok no rush
Rachel: sorry
Mike: dont apologize",Rachel informs Mike that she is running late and will arrive in 10 minutes.
0b90e4f1,"Kevin: have u watched stranger things?
Olivia: yeah i have
Kevin: whats ur fave season?
Olivia: season 2
Kevin: yeah its so good
Olivia: i know right?","Kevin and Olivia discuss the TV show Stranger Things, sharing their favorite season."
15a13b23,"Ben: hey can i borrow 50 bucks?
Laura: whats it for?
Ben: just need it for now
Laura: ok but u owe me
Ben: i know i will pay u back","Ben asks Laura to borrow $50, promising to pay her back."
456361d1,"Matthew: just got to the next level
Eric: which one?
Matthew: level 5
Eric: nice job
Matthew: thx
Eric: u used cheats?
Matthew: nope","Matthew shares his progress in a video game with Eric, reaching level 5 without using cheats."
e62e210b,"John: dude can u pls keep it down??
Emily: whats wrong??
John: ur music is too loud rn
Emily: oh sry didnt realize
John: i have an exam tmrw
Emily: ok ill wear headphones",John asks his roommate Emily to keep the noise down because he has an exam tomorrow.
5c1984b0,"Mike: i dont think we should be together anymore
Sarah: why not??
Mike: idk i just dont feel it anymore
Sarah: thats not fair
Mike: i know im sry
Sarah: ugh dont be sry just be honest","Mike breaks up with Sarah, citing that he no longer feels the relationship is working."
e8472b0f,"Tom: hey have u got any tips for my interview??
Liam: yeah dress nice and be confident
Tom: ok got it
Liam: and dont forget to research the company
Tom: already on it
Liam: good luck","Liam gives Tom advice on how to prepare for his job interview, including dressing well and being confident."
1410aba6,"Sophia: wyd tonight??
Alex: idk u??
Sophia: wanna go to the movies??
Alex: sounds good to me
Sophia: which one do u wanna see??
Alex: surprise me","Sophia and Alex plan a date night, deciding to go to the movies."
815ce2be,"Rachel: omg did u hear about john and his boss??
David: no whats going on??
Rachel: apparently they got into a fight
David: lol whats new
Rachel: right??
David: anyway whats for lunch",Rachel and David engage in workplace gossip about a fight between John and his boss.
a845269d,"Chris: hey i gotta cancel our plans tonight
Jessica: aw ok why??
Chris: somethings come up
Jessica: ok no worries
Chris: sry
Jessica: its fine",Chris cancels his plans with Jessica due to unforeseen circumstances.
54f07445,"Daniel: i wanna return this product its faulty
CustomerService: ok can u pls provide the order number??
Daniel: yeah its #1234
CustomerService: ok well send u a replacement
Daniel: thanks",Daniel contacts customer service to return a faulty product and receives a replacement.
2869a57d,"Olivia: hey do u have a good recipe for chicken parmesan??
Jackson: yeah i do
Olivia: pls share
Jackson: ok so u need breadcrumbs and cheese...
Olivia: sounds delish","Olivia asks Jackson for a recipe for chicken parmesan, and he shares the ingredients and instructions."
8e25cc12,"Ava: i cant find my keys anywhere
Ethan: have u checked the living room??
Ava: yeah didnt find them
Ethan: maybe u should check again
Ava: ok",Ava loses her keys and Ethan suggests that she should recheck the living room.
bf867252,"Ben: hey do u have a good recipe for vegan cake??
Gabriella: yeah i do
Ben: pls share
Gabriella: ok so u need almond milk and vegan chocolate...
Ben: awsome thanks","Ben asks Gabriella for a recipe for vegan cake, and she shares the ingredients and instructions."
54f544c2,"Emily: i cant bliev u cheated on me
David: emily pls listen
Emily: no i dont want to talk to u
David: im sorry
Emily: sorry isnt enuf","Emily and David are having relationship drama, Emily found out David cheated on her and doesn't want to talk to him."
d0cbd53f,"Sarah: ugh its so hot outside rn
Mike: ikr i feel like im melting
Sarah: cant it just rain or somethin
Mike: lol dont jinx it
Sarah: idts i hate this weather","Sarah and Mike are complaining about the hot weather, they wish it would rain."
7aeec377,"Customer: hi i want to return this phone its faulty
Support: whats wrong with it
Customer: it just wont turn on
Support: ok can u pls bring it in
Customer: k thx","A customer is trying to return a faulty phone, the support staff is helping them with the return process."
714ba6e6,"User: my wifi isnt working
Tech: can u restart ur router
User: didnt work
Tech: ok try resetting it
User: how do i do that
Tech: ill walk u thru it","A user is having tech support issues with their wifi, the tech support staff is trying to help them troubleshoot."
ee5493e5,"JobSeeker: hey do u have any tips for my interview tmrw
Interviewer: yeah be confident and dress nice
JobSeeker: thx ill def do that
Interviewer: also review the company website","A job seeker is preparing for an interview, the interviewer is giving them tips on how to prepare."
f2218411,"YogaInstructor: hey we have a new schedule for yoga classes
Student: aw man i cant make it at that time
YogaInstructor: sorry maybe we can schedule a makeup class
Student: that would be great thx","A yoga instructor is informing a student about a new schedule for yoga classes, the student is trying to find an alternative time."
8acfbb6d,"RoadTripper: who's down for a road trip this wknd
Friend: i am
RoadTripper: awesome we can go to the beach
Friend: sounds like a plan
RoadTripper: ill pick u up at 8","A road tripper is planning a trip to the beach with a friend, they are making plans for the weekend."
a1215780,"LostPerson: omg i think i lost my keys
Helper: dont worry we can look for them
LostPerson: i had them just a min ago
Helper: ok lets retrace ur steps",Someone has lost their keys and is getting help from someone to find them.
85dc89e1,"FurnitureBuyer: i cant assemble this bookshelf
Helper: lol its not that hard
FurnitureBuyer: easy for u to say
Helper: ok lets start with the instructions","A person is having trouble assembling a bookshelf, someone is helping them with the instructions."
d7d93bf7,"SportsFan: wow did u see that game last nite
Friend: yeah it was crazy
SportsFan: i know i cant bliev we won
Friend: lol the other team was so bad
SportsFan: dont matter we still won","Two sports fans are reacting to a game they watched, they are excited about their team's win."
159199f3,"Samantha: omg i havent studied for math exam rn
Emily: lol me too whats the plan
Samantha: cramming bc i dont wanna fail
Emily: same lol wish us luck",Samantha and Emily are preparing for their math exam and plan to cram study to avoid failing.
65961a5d,"John: hey did u hear about michael and his promotion
David: no whats up
John: apparently hes going to be our new supervisor
David: wow thats a surprise",John and David discuss the rumor about Michael's promotion to supervisor at their workplace.
bb40de62,"Sarah: do u need anything from grocery store
Mike: yeah can u grab milk and eggs
Sarah: k whats ur budget
Mike: just get whatever u think is fine",Sarah offers to buy groceries for Mike and asks about his budget for the items.
aa8a674b,"Emily: i heard james is leaving the company
Ryan: yeah i know its a shame
Emily: do u know why hes leaving
Ryan: idts but i think its bc of the new policy",Emily and Ryan discuss the news about James leaving the company and speculate about the reason behind his departure.
57152fb1,"Michael: ugh this rain is so annoying
William: lol tell me about it my car got flooded
Michael: omg thats terrible
William: yeah i need to take it to the shop tmrw","Michael and William complain about the rain and its consequences, including William's car getting flooded."
af8d0b2a,"Olivia: wyd on this sunny day
Jackson: just enjoying the weather u
Olivia: lol me too its so nice
Jackson: yeah perfect day for a walk",Olivia and Jackson appreciate the sunny weather and consider going for a walk.
54889d71,"David: hey can i borrow 20 bucks
Alex: whats it for
David: just need it for lunch bc i forgot my wallet
Alex: k but pay me back soon",David asks Alex to borrow $20 for lunch because he forgot his wallet and promises to pay him back soon.
fc78f9df,"Sofia: can u pet sit my cat tmrw
Jessica: yeah sure how long
Sofia: just for the day bc im going out of town
Jessica: k ill take care of it",Sofia asks Jessica to pet sit her cat for a day while she is out of town and Jessica agrees to take care of it.
f6a22ec3,"Mark: need help with furniture assembly
Tom: lol whats wrong
Mark: just cant figure it out bc instructions are bad
Tom: k ill come over and help u",Mark asks Tom for help with assembling furniture because the instructions are unclear and Tom agrees to assist him.
5fbff7e0,"Rachel: who's down for a road trip this weekend
Chris: yeah im in
Rachel: awesome where do u wanna go
Chris: idts how about the beach",Rachel invites friends to join her on a road trip over the weekend and Chris suggests going to the beach.
4cfa6d5b,"Ava: hey, wut r u bringing to the reunion?
Emily: idk, wut do u need?
Ava: we need side dishes, u can bring a salad or sth
Emily: k, i'll bring a pasta salad
Ava: sounds good, dont 4get the utensils
Emily: lol, got it","Ava and Emily discuss what to bring to the family reunion, deciding on a pasta salad with utensils."
8af2363e,"Julian: do u have the math homework?
Sofia: yeah, i think its due tmrw
Julian: ugh, i havent started yet
Sofia: lol, u should get on that
Julian: rn, i'm so lost on the last question
Sofia: wut dont u understand?","Julian asks Sofia for help with the math homework that's due tomorrow, and Sofia offers to explain the last question."
bcb54d49,"Mrs. Johnson: hey, can u keep it down? some of us r trying to sleep
Mr. Thompson: sorry, we were just watching a movie
Mrs. Johnson: its 11 pm, can u pls keep the noise down?
Mr. Thompson: k, sorry again","Mrs. Johnson asks Mr. Thompson to keep the noise down because she's trying to sleep, and he apologizes and agrees."
4c9cf826,"Daniel: have u studied for the history exam?
Sarah: yeah, i think i'm good
Daniel: lol, i'm so not ready
Sarah: u should study w/ me, i can help u
Daniel: that would be awesome, thx
Sarah: np, meet me @ the library @ 2 pm","Daniel asks Sarah for help studying for the history exam, and she agrees to meet him at the library to study together."
f6060400,"Karen: omg, did u hear about John and Emily?
David: no, wut happened?
Karen: they're dating now
David: lol, thats crazy
Karen: i know, i didnt see it coming
David: yeah, me neither","Karen gossips with David about John and Emily's new relationship, and they're both surprised by the news."
f5da5843,"Alex: i'm getting an error msg, can u help me?
Ben: wut's the error say?
Alex: it says sth about a syntax error
Ben: can u send me the code?
Alex: yeah, here it is
Ben: k, i see the problem, u forgot a semicolon","Alex asks Ben for help with a syntax error in his code, and Ben identifies the problem as a missing semicolon."
974a175d,"Maya: hey, r u free to study 2moro?
Jackson: yeah, i'm free after 3 pm
Maya: k, meet me @ the library then
Jackson: sounds good, wut r we studying?
Maya: we need to go over the notes for the exam","Maya and Jackson plan to meet at the library to study for an exam, going over their notes from class."
44e4aa9b,"Ethan: hey, can i ask u a favor?
Lily: yeah, wut is it?
Ethan: can u drive me to the airport tmrw?
Lily: yeah, i can do that
Ethan: thx so much, i owe u one","Ethan asks Lily for a favor, requesting a ride to the airport the next day, and she agrees to help him out."
9b063495,"Rachel: hey, wut's the plan for the reunion?
Michael: we're having it @ the park
Rachel: k, wut time?
Michael: we're starting @ 12 pm
Rachel: sounds good, i'll bring the burgers","Rachel and Michael discuss the plans for the family reunion, deciding on a time and what to bring."
c35a8e34,"Chris: wyd, wanna play some games?
Ryan: yeah, i'm so down
Chris: lol, i just got a new game
Ryan: wut is it?
Chris: its called 'Epic Quest'
Ryan: sounds cool, let's play it","Chris invites Ryan to play video games, and they decide to play a new game called 'Epic Quest' together."
c704240a,"Alex: hey can i borrow 20 bucks??
Emily: whats it for?
Alex: just need it for groceries rn
Emily: ok but u gotta pay me back tmrw
Alex: dont worry i will thx",A borrows $20 from B for groceries and promises to pay back tomorrow.
30d1142e,"Samantha: ugh its so hot outside
David: idk how much more of this heat i can take
Samantha: i know right? i feel like im melting
David: we should go to the beach or something
Samantha: thats a great idea!!",A and B complain about the hot weather and decide to go to the beach.
8e987175,"Ben: hey i need to get a gift for my sisters bday
Liam: what does she like?
Ben: umm idk lol
Liam: well whats her style like?
Ben: shes into that boho vibe
Liam: ah ok i know just the thing",A asks B for gift ideas for his sister's birthday and B suggests something based on her bohemian style.
f72a6a6e,"Maya: hey im running super late
Ryan: whats going on?
Maya: traffic is a nightmare
Ryan: ok well hurry up we cant start without you
Maya: i know im trying!!",A is running late due to traffic and B tells them to hurry up.
6a5681d3,"Ethan: guess what i just heard about the boss?
Ava: what?
Ethan: apparently hes leaving the company
Ava: no way!!
Ethan: yea i know its crazy
Ava: wonder who will take his place",A and B discuss office gossip about their boss leaving the company.
f953145b,"Lily: oh no!! my cat is lost
Noah: aw dont worry we'll find her
Lily: i hope so i cant lose her
Noah: what does she look like?
Lily: shes a grey and white cat
Noah: ok lets put up some posters",A loses their cat and B helps them come up with a plan to find it.
7bc2e248,"Julian: i hate this rain
Sofia: ugh me too
Julian: i just want to stay inside
Sofia: same here
Julian: we should have a movie marathon
Sofia: sounds like a plan",A and B complain about the rain and decide to have a movie marathon instead.
09c6a261,"Cameron: im so stressed about my exams
Gabriella: dont worry you'll do fine
Cameron: i dont know i feel so unprepared
Gabriella: well lets study together and see if we can get you caught up
Cameron: that would be a huge help thx",A is stressed about exams and B offers to study together to help them prepare.
673308f4,"Jackson: my car wont start
Isabella: thats not good
Jackson: i know i need it for work
Isabella: did you try jumping it?
Jackson: no not yet
Isabella: well maybe thats the problem",A's car won't start and B suggests trying to jump it as a potential solution.
74716b1e,"Oliver: my wifi is not working
Evelyn: thats annoying
Oliver: i know i need it for work
Evelyn: did you try restarting the router?
Oliver: yeah didnt work
Evelyn: ok well maybe we need to call the internet company",A's wifi is not working and B suggests restarting the router and then contacting the internet company if that doesn't work.
88fe95d3,"Sam: omg did u hear about john and his new job?
Emily: no whats going on?
Sam: apparently he got fired bc of his attitude
Emily: lol whats new
Sam: right idk how he lasted this long
Emily: anyway whats the plan for friday?",Sam and Emily discuss John's job loss due to his attitude.
be23139b,"Customer: hi i want to return this phone its been acting up
Support: ok can u tell me more about the issue?
Customer: its just freezing all the time
Support: sorry to hear that can u please provide me with the order number?
Customer: its #1234
Support: alright we will send u a replacement",A customer returns a faulty phone and receives a replacement.
04e409de,"Mike: hey can u please keep the noise down?
Tom: whats wrong?
Mike: some of us have to work in the morning
Tom: oh sorry didnt realize
Mike: its okay just try to keep it down after 10 pm
Tom: will do",Mike asks Tom to keep the noise down at night.
2b822949,"Ben: hey can i ask a favor?
Alex: whats up?
Ben: can u drive me to the airport tomorrow?
Alex: sure thing what time?
Ben: my flight is at 5 pm
Alex: alright ill be there at 3",Ben asks Alex for a ride to the airport and Alex agrees.
873b3126,"GymBuddy: yo did u workout today?
FitFan: yeah i did legs
GymBuddy: nice im thinking of doing cardio tmrw
FitFan: cool u should come with me
GymBuddy: alright sounds good",Two friends discuss their workout plans and decide to exercise together.
ac910eda,"Sara: i need to get a gift for my sister
Emily: whats the occasion?
Sara: her bday
Emily: aw thats cool what does she like?
Sara: not sure maybe something with cats?
Emily: haha ok ill come with u to the store",Sara and Emily plan to buy a gift for Sara's sister's birthday.
cd09520e,"David: hi im having some issues with ur dog
Sarah: whats wrong?
David: its been barking nonstop
Sarah: oh sorry about that ill take care of it
David: thanks id appreciate it
Sarah: no prob",David complains to Sarah about her noisy dog and she apologizes.
d0e4da71,"TechSupport: hello how can i assist u?
User: my wifi is not working
TechSupport: ok can u please restart ur router?
User: already did
TechSupport: alright lets try to reset it then
User: okay",A user receives technical support to fix their WiFi issue.
d464c9ae,"Mom: hey we need to plan the family reunion
Dad: okay what did u have in mind?
Mom: well we could do it at the park
Dad: sounds good what about food?
Mom: we could bbq
Dad: alright ill make a list","A mom and dad plan their family reunion, deciding on a location and food."
d61d0157,"Rachel: omg i cant find my keys anywhere
Mike: lol did u check ur purse?
Rachel: yeah not there
Mike: okay how about the couch cushions?
Rachel: omg they were there thx
Mike: np",Rachel loses her keys and Mike helps her find them.
40cb1ff7,"Ethan: hey my pc wont turn on rn
Liam: whats the prob
Ethan: idk just wont start
Liam: try unpluggin and pluggin back in
Ethan: didnt work
Liam: ok well u should call the tech support",Ethan's computer won't turn on and he is trying to troubleshoot the issue with Liam's help.
34093096,"Ava: wyd getting mom a gift
Noah: yeah i was thinkin of gettin her a necklace
Ava: thats a good idea. she loves jewelry
Noah: cool. u want to come with me to the store tmrw
Ava: yeah sure","Ava and Noah are planning to buy a gift for their mom, and Noah has suggested a necklace."
9c456553,"Julian: u guys free this weekend
Sofia: yeah im free. wyd
Julian: i was thinkin of goin on a road trip
Sofia: sounds fun. where were u thinkin of goin
Julian: maybe the beach
Sofia:count me in","Julian is planning a weekend road trip and has invited Sofia, who has agreed to join him."
a738f8bb,"Ruby: i need to return this shirt its defective
Jackson: yeah thats annoying. where did u buy it
Ruby: at the mall
Jackson: u should take it back and get a refund
Ruby: yeah ill do that tmrw",Ruby has a defective shirt and is planning to return it to the store where she bought it.
465d101a,"Kai: just got back from the gym
Lila: nice. how was ur workout
Kai: it was good. i tried some new exercises
Lila: cool. im thinkin of joinin a gym too
Kai: yeah u should. its really helpful",Kai has just finished a workout at the gym and is encouraging Lila to join a gym as well.
dee60e25,"Caleb: im starvin. wut do u want to eat
Gabriella: idk wut do u want
Caleb: i was thinkin of gettin pizza
Gabriella: sounds good to me",Caleb and Gabriella are deciding what to eat and have agreed on pizza.
becf078e,"Elijah: i have so much homework due tmrw
Isabella: yeah me too. im so stressed
Elijah: me too. i dont no how im gonna finish it all
Isabella: maybe we can study together",Elijah and Isabella are both stressed about their upcoming homework deadlines and are considering studying together.
19bc2fd5,"Natalie: just got the new iphone
Tyler: oh nice. how is it
Natalie: its really good. the camera is amazing
Tyler: yeah i was thinkin of gettin the new samsung
Natalie: oh yeah thats a good one too",Natalie has just gotten a new iPhone and is comparing it to the new Samsung phone that Tyler is considering buying.
56c4806d,"Lucas: have u seen my dog. hes been missing since yesterday
Mia: no i havent seen him. im so sorry
Lucas: yeah me too. im really worried
Mia: we should put up some posters around the neighborhood",Lucas's dog has been missing since yesterday and he is asking Mia for help in finding him.
212c69a4,"Logan: my car wont start
Aiden: whats the prob
Logan: idk. i think it might be the battery
Aiden: try jump startin it
Logan: didnt work
Aiden: ok well u should take it to the mechanic",Logan's car won't start and he is trying to troubleshoot the issue with Aiden's help.
c26b55e6,"Emily: omg i cant find my keys anywhere
David: lol whr did u last hav them
Emily: idk, i think i left them at home
David: didnt u just get back from home tho?
Emily: yeah... ugh, i'm so stupid
David: dont worry, we'll find them",Emily lost her keys and is looking for them with David's help.
fa7255f2,"Sarah: guys, my dog is missing!!
Tom: whaaat?! how did that happen?
Sarah: i think he got out of the backyard
Tom: omg, we have to find him!!
Sarah: i know, i'm freaking out rn
Tom: dont worry, we'll put up posters and stuff",Sarah's dog is missing and she is searching for him with Tom's help.
a80ccbb8,"Liam: just watched the new episode of GoT
Noah: spoils pls!!
Liam: okay so... [spoilers]
Noah: NOOOOO, WHY DID THEY DO THAT?!
Liam: i know, rite?
Noah: ugh, now i have to wait a whole week for the next ep",Liam and Noah are discussing the latest episode of Game of Thrones.
1fff496d,"Ava: have u seen that new netflix show?
Jackson: yeah, i binge-watched it over the weekend
Ava: lol, what did u think of it?
Jackson: it's sooo good!!
Ava: yaaas, i'm on ep 3 rn
Jackson: dont spoil it for me, i'm only on ep 2",Ava and Jackson are discussing a new Netflix show they are both watching.
11a869b4,"Ryan: OMG, DID U SEE THAT GAME LAST NIGHT?!
Chris: YESSSS, WHAT A COMEBACK!!
Ryan: i know, rite?!
Chris: our team is on fire rn
Ryan: lol, we're gonna win the championship for sure
Chris: dont jinx it, dude",Ryan and Chris are excitedly discussing a sports game they watched last night.
386ac0dd,"Mia: hey, when is our yoga class this week?
Sofia: umm, let me check... yeah, it's tmrw at 6pm
Mia: k, cool
Sofia: r u coming?
Mia: yeah, i'll b there
Sofia: awsome, c u then!",Mia and Sofia are discussing their yoga class schedule.
dd5e6847,"Isabella: shh, dont tell anyone but... we're planning a surprise party for Alex
Ben: omg, that's so cool!!
Isabella: i know, rite?
Ben: what's the plan?
Isabella: we're gonna decorate his room and get a cake
Ben: awsome, i'm so down",Isabella and Ben are planning a surprise party for Alex.
e14ea531,"Ethan: ugh, i have so much homework due tomorrow
Julia: same, i'm dying rn
Ethan: i know, rite?
Julia: did u study for the exam yet?
Ethan: yeah, a bit
Julia: i'm so not ready... help me study??",Ethan and Julia are discussing their school homework and exams.
4c960d57,"Olivia: hey, i need to talk to u about us...
Elijah: whats up?
Olivia: i dont think this is working out
Elijah: what?! why not?
Olivia: i just dont feel it anymore
Elijah: okay... i understand",Olivia and Elijah are having a breakup conversation.
9fabbb8e,"Gabriel: hey, something came up and i wont be able to make it today
Hannah: aw, thats okay! whats going on?
Gabriel: just some family stuff
Hannah: k, no worries
Gabriel: sorry again for canceling last min
Hannah: its alright, dont worry about it",Gabriel is canceling plans with Hannah due to a family issue.
51dddfba,"Alex: hey, can u do me a favor?",A asks their friend for a favor to help with moving to a new apartment.
e247a910,"Mia: I dont wanna see u rn
Chris: wyd?
Mia: I need space
Chris: ok, idts",M and C are going through a rough patch in their relationship and M needs space.
0c8a7259,"Sam: running super late, traffic is crazy
Emily: wyd, u were supposed to be here 30 mins ago
Sam: bc of traffic, sorry",S is running late to meet E due to traffic and apologizes for the delay.
3e4b770c,"Jack: shh dont tell him
Mike: lol whats going on?
Jack: were planning a surprise party for his bday
Mike: ah nice, im in",J and M are planning a surprise party for their friend's birthday and want to keep it a secret.
add4d95e,"Emily: i think we should break up
Ryan: whats wrong?
Emily: i just dont feel the same way anymore
Ryan: ok, i understand",E and R are having a conversation about breaking up due to E's changed feelings.
1444bde1,"Sarah: can u please keep the noise down?
Tom: whats wrong?
Sarah: some of us have work early in the morning
Tom: ok, sorry",S complains to T about the noise level and asks him to keep it down.
ed08dd67,"David: i dont trust u anymore
Olivia: what are u talking about?
David: i saw u with him yesterday
Olivia: thats not what u think",D accuses O of cheating and they have a conversation about trust issues.
716b3777,"Ben: i have so much homework due tmrw
Chris: lol same, i havent even started
Ben: ugh, im so stressed
Chris: me too, lets study together",B and C are struggling with their homework and decide to study together to meet the deadline.
50c4606b,"Ava: i booked our flights to london
Liam: nice, how much were they?
Ava: pretty cheap, i got a good deal
Liam: awesome, cant wait for the trip",A books flights to London for A and L and they discuss the details of the trip.
a1138b38,"Jack: lmao did u see that game last night?
Mike: yeah, what a comeback!
Jack: i know, i was on the edge of my seat
Mike: me too, thats the most exciting game iv seen all season",J and M discuss a sports game they watched and are excited about the comeback.
24b7940c,"Emily: hey, have u seen my keys anywhere?
Samantha: no, idk. did u check ur bag?
Emily: yeah, they r not there
Samantha: LOL, u must have left them at home
Emily: nope, i could swear i had them rn
Samantha: ok, lets look for them togeather",Emily lost her keys and is searching for them with Samantha's help.
a79aba41,"Mike: hey, do u know how to assemble this furniture?
Tom: lol, no. but we can try to figure it out
Mike: k, i dont wanna mess it up
Tom: dont worry, we can always watch vids on youtube
Mike: ok, lets do this
Tom: omg, this is so complicated",Mike and Tom are trying to assemble furniture and are having trouble understanding the instructions.
5a00a913,"Sarah: hey, running a bit behind
John: how late will u be?
Sarah: like 10 mins
John: k, c u soon
Sarah: sorry again, traffic is crazy
John: np, take ur time",Sarah is running late and informs John that she will be 10 minutes behind schedule.
3e84fcb4,"David: hey guys, when r we meeting for study group?
Emily: how about tmrw at 2?
David: thats too early, how about 4?
Samantha: i cant make it at 4, i have class
Emily: k, what time works for u?
Samantha: how about 3?",The study group is coordinating their meeting time and trying to find a time that works for everyone.
5226c26a,"Olivia: hey, when is the next yoga class?
Ava: tmrw at 6
Olivia: perfect, i need to relax
Ava: yeah, me too. its been a long week
Olivia: lol, tell me about it
Ava: u coming to the class?",Olivia and Ava are discussing the schedule for the next yoga class and are both planning to attend.
8d4439eb,"Chris: hey, i wanted to talk to u about my salary
Alex: whats up?
Chris: i feel like im underpaid
Alex: let me look into it
Chris: k, thanks
Alex: we can discuss this further on friday",Chris is negotiating his salary with Alex and feels that he is underpaid.
23198788,"Jackson: hey, u going to the gym today?
Ethan: yeah, u?
Jackson: yeah, i need to get in shape
Ethan: lol, me too
Jackson: we should workout together
Ethan: sounds good to me",Jackson and Ethan are planning to go to the gym together to work out.
5a1d597d,"Mia: hey, do u have a good recipe for chicken parmesan?
Isabella: yeah, i do
Mia: can u share it with me?
Isabella: sure, its pretty easy
Mia: cool, thanks
Isabella: np, u can repay me by making it for me sometime",Mia is asking Isabella for a recipe for chicken parmesan and Isabella agrees to share it with her.
729174dc,"Ben: hey guys, when r we meeting for study group this week?
Rachel: how about wed at 7?
Ben: thats too late, how about 5?
Liam: i cant make it at 5, i have practice
Rachel: k, what time works for u?
Liam: how about 6?",The study group is coordinating their meeting time and trying to find a time that works for everyone.
4b067446,"Julia: hey, i need to return this product
Store Clerk: whats wrong with it?
Julia: its faulty
Store Clerk: ok, let me see it
Julia: k, thanks
Store Clerk: we can exchange it for u or give u a refund",Julia is trying to return a faulty product and the store clerk is helping her with the process.
c0ff3226,Sara: hey whats a good idea for a date night?\nMike: idk lol u like movies?\nSara: yeah i guess thats a good idea\nMike: cool i was thinkin we could go see that new marvel movie\nSara: sounds good to me,Sara and Mike discussed date night ideas and decided to go see a movie.
fc3591a4,Tom: u goin to the gym rn?\nAlex: yeah just got here lol\nTom: nice im thinkin of joinin a fitness class\nAlex: thats a great idea i just started one and its pretty cool\nTom: nice whats the class?,Tom and Alex talked about going to the gym and fitness classes.
2ed120a4,Emily: hey my car wont start ugh\nRyan: thats sucks lol whats wrong with it?\nEmily: idk i think its the battery or somethin\nRyan: try jump startin it or somethin\nEmily: k thx,Emily had car trouble and Ryan suggested trying to jump-start it.
18f6629c,Chris: wya tmrw?\nDavid: nothin much u?\nChris: i was thinkin of goin on a road trip for the weekend\nDavid: thats awesome where u goin?\nChris: maybe the beach or somethin,Chris and David planned a weekend road trip to the beach.
b48392a1,Ben: hey guys we need to meet up for study group soon\nMia: yeah i no im so behind\nBen: lol same here when r u free?\nMia: how about wednesday?\nBen: sounds good to me,Ben and Mia coordinated a study group meeting for Wednesday.
41e78f66,Jen: hey whats a good idea for a date night?\nSam: hmm how about dinner and a show?\nJen: thats a good idea i love italian food\nSam: cool theres a new place downtown we could try,Jen and Sam discussed date night ideas and decided on dinner and a show.
4842a734,Kevin: ugh i cant assemble this furniture lol\nJames: lol what r u tryin to build?\nKevin: a bookshelf or somethin\nJames: yeah i had trouble with that too maybe i can help u,Kevin was having trouble assembling furniture and James offered to help.
99dafb04,Lily: hey im so sorry but i have to cancel our plans\nMichael: aw ok whats wrong?\nLily: somethin came up and i cant make it\nMichael: its ok no worries maybe some other time,Lily had to cancel plans with Michael due to something unexpected coming up.
56ecf3ec,Hannah: i have so much homework due tmrw ugh\nEthan: lol same here i havent even started\nHannah: yeah i know im stressin out\nEthan: maybe we can study together or somethin,Hannah and Ethan were both stressed about their homework and considered studying together.
839605d0,Ava: i dont no what to do lol\nJulian: whats wrong?\nAva: me and my bf just got into a fight\nJulian: aw im sorry maybe just give him some space or somethin,Ava was going through a tough time with her boyfriend and Julian offered advice to give him space.
